---,Actor,Location,Rotation,Scale,Meshes
Row_243,/Script/CoreUObject.Class'/Script/Engine.RoadGenStaticMeshActor',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/HoudiniEngine/RoadGenMesh/Cell_ID_136/SM_Road/SM_Road_Cell_ID_136_sub_tile_26.SM_Road_Cell_ID_136_sub_tile_26'',Materials=(MaterialInstanceConstant'""/Game/_Stalker_2/props/roads/Materials/MI_road_track_01""')))"
Row_244,/Script/CoreUObject.Class'/Script/Engine.RoadGenStaticMeshActor',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/HoudiniEngine/RoadGenMesh/Cell_ID_136/SM_Road/SM_Road_Cell_ID_136_sub_tile_25.SM_Road_Cell_ID_136_sub_tile_25'',Materials=(MaterialInstanceConstant'""/Game/_Stalker_2/props/roads/Materials/MI_road_track_01""')))"
Row_245,/Script/CoreUObject.Class'/Script/Engine.RoadGenStaticMeshActor',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/HoudiniEngine/RoadGenMesh/Cell_ID_136/SM_Road/SM_Road_Cell_ID_136_sub_tile_24.SM_Road_Cell_ID_136_sub_tile_24'',Materials=(MaterialInstanceConstant'""/Game/_Stalker_2/props/roads/Materials/MI_road_track_01""')))"
Row_246,/Script/CoreUObject.Class'/Script/Engine.RoadGenStaticMeshActor',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/HoudiniEngine/RoadGenMesh/Cell_ID_121/SM_Road/Dirty/SM_DirtyRoad_Cell_ID_121_sub_tile_9.SM_DirtyRoad_Cell_ID_121_sub_tile_9'',Materials=(MaterialInstanceConstant'""/Game/_Stalker_2/Materials/Material_Road/DirtRoad/MI_roa_dirt_01_base""')))"
Row_247,/Script/CoreUObject.Class'/Script/Engine.RoadGenStaticMeshActor',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/HoudiniEngine/RoadGenMesh/Cell_ID_121/SM_Road/Dirty/SM_DirtyRoad_Cell_ID_121_sub_tile_5.SM_DirtyRoad_Cell_ID_121_sub_tile_5'',Materials=(MaterialInstanceConstant'""/Game/_Stalker_2/Materials/Material_Road/DirtRoad/MI_roa_dirt_01_base""')))"
Row_248,/Script/CoreUObject.Class'/Script/Engine.RoadGenStaticMeshActor',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/HoudiniEngine/RoadGenMesh/Cell_ID_121/SM_Road/Dirty/SM_DirtyRoad_Cell_ID_121_sub_tile_27.SM_DirtyRoad_Cell_ID_121_sub_tile_27'',Materials=(MaterialInstanceConstant'""/Game/_Stalker_2/Materials/Material_Road/DirtRoad/MI_roa_dirt_01_base""')))"
Row_249,/Script/CoreUObject.Class'/Script/Engine.RoadGenStaticMeshActor',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/HoudiniEngine/RoadGenMesh/Cell_ID_121/SM_Road/Dirty/SM_DirtyRoad_Cell_ID_121_sub_tile_18.SM_DirtyRoad_Cell_ID_121_sub_tile_18'',Materials=(MaterialInstanceConstant'""/Game/_Stalker_2/Materials/Material_Road/DirtRoad/MI_roa_dirt_01_base""')))"
Row_250,/Script/CoreUObject.Class'/Script/Engine.RoadGenStaticMeshActor',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/HoudiniEngine/RoadGenMesh/Cell_ID_121/SM_Road/Dirty/SM_DirtyRoad_Cell_ID_121_sub_tile_1.SM_DirtyRoad_Cell_ID_121_sub_tile_1'',Materials=(MaterialInstanceConstant'""/Game/_Stalker_2/Materials/Material_Road/DirtRoad/MI_roa_dirt_01_base""')))"
Row_251,/Script/CoreUObject.Class'/Script/Engine.RoadGenStaticMeshActor',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/HoudiniEngine/RoadGenMesh/Cell_ID_121/SM_Road_Decal_Cell_ID_121_sub_tile_8.SM_Road_Decal_Cell_ID_121_sub_tile_8'',Materials=(MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_01_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_03_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_06_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_08_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_10_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_21_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_35""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/crushed_stone/Materials/MI_roa_dec_crushed_stone_02_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/road_bitumen/MI_roa_dec_bitumen_15""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/road_paint/MI_roa_dec_paint_06""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/road_paint/MI_roa_dec_paint_07""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_03""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_27""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_29""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_12_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_22_MM""')))"
Row_252,/Script/CoreUObject.Class'/Script/Engine.RoadGenStaticMeshActor',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/HoudiniEngine/RoadGenMesh/Cell_ID_121/SM_Road_Decal_Cell_ID_121_sub_tile_63.SM_Road_Decal_Cell_ID_121_sub_tile_63'',Materials=(MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_01_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_04_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_06_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_08_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_09_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_10_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_12_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_34""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_40_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_42""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_48_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_50_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/crushed_stone/Materials/MI_roa_dec_crushed_stone_01_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/crushed_stone/Materials/MI_roa_dec_crushed_stone_03_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/crushed_stone/Materials/MI_roa_dec_crushed_stone_04_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/crushed_stone/Materials/MI_roa_dec_crushed_stone_05_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/crushed_stone/Materials/MI_roa_dec_crushed_stone_06_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/road_bitumen/MI_roa_dec_bitumen_20_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/road_paint/MI_roa_dec_paint_06""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/road_paint/MI_roa_dec_paint_07""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/road_paint/MI_roa_dec_paint_08""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_29""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_28""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_27""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_03""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_22_MM""')))"
Row_253,/Script/CoreUObject.Class'/Script/Engine.RoadGenStaticMeshActor',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/HoudiniEngine/RoadGenMesh/Cell_ID_121/SM_Road_Decal_Cell_ID_121_sub_tile_62.SM_Road_Decal_Cell_ID_121_sub_tile_62'',Materials=(MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/road_paint/MI_roa_dec_paint_07""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/road_paint/MI_roa_dec_paint_08""')))"
Row_254,/Script/CoreUObject.Class'/Script/Engine.RoadGenStaticMeshActor',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/HoudiniEngine/RoadGenMesh/Cell_ID_121/SM_Road_Decal_Cell_ID_121_sub_tile_6.SM_Road_Decal_Cell_ID_121_sub_tile_6'',Materials=(MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_01""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_12_MM""')))"
Row_255,/Script/CoreUObject.Class'/Script/Engine.RoadGenStaticMeshActor',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/HoudiniEngine/RoadGenMesh/Cell_ID_121/SM_Road_Decal_Cell_ID_121_sub_tile_54.SM_Road_Decal_Cell_ID_121_sub_tile_54'',Materials=(MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_03_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_04_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_05_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_06_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_08_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_12_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_35""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_37""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_43""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/crushed_stone/Materials/MI_roa_dec_crushed_stone_05_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/road_bitumen/MI_roa_dec_bitumen_06_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/road_bitumen/MI_roa_dec_bitumen_07""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/road_bitumen/MI_roa_dec_bitumen_12_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/road_bitumen/MI_roa_dec_bitumen_20_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_27""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_04""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_10_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_22_MM""')))"
Row_256,/Script/CoreUObject.Class'/Script/Engine.RoadGenStaticMeshActor',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/HoudiniEngine/RoadGenMesh/Cell_ID_121/SM_Road_Decal_Cell_ID_121_sub_tile_40.SM_Road_Decal_Cell_ID_121_sub_tile_40'',Materials=(MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/road_paint/MI_roa_dec_paint_06""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/road_paint/MI_roa_dec_paint_07""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/road_paint/MI_roa_dec_paint_08""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_28""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_01""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_12_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_10_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_08_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_22_MM""')))"
Row_257,/Script/CoreUObject.Class'/Script/Engine.RoadGenStaticMeshActor',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/HoudiniEngine/RoadGenMesh/Cell_ID_121/SM_Road_Decal_Cell_ID_121_sub_tile_4.SM_Road_Decal_Cell_ID_121_sub_tile_4'',Materials=(MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_02_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_05_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_08_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_12_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_36""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_48_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/crushed_stone/Materials/MI_roa_dec_crushed_stone_02_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/road_bitumen/MI_roa_dec_bitumen_04_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/road_bitumen/MI_roa_dec_bitumen_21_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_01""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_03""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_10_MM""')))"
Row_258,/Script/CoreUObject.Class'/Script/Engine.RoadGenStaticMeshActor',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/HoudiniEngine/RoadGenMesh/Cell_ID_121/SM_Road_Decal_Cell_ID_121_sub_tile_33.SM_Road_Decal_Cell_ID_121_sub_tile_33'',Materials=(MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/crushed_stone/Materials/MI_roa_dec_crushed_stone_04_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/road_bitumen/MI_roa_dec_bitumen_12_MM""')))"
Row_259,/Script/CoreUObject.Class'/Script/Engine.RoadGenStaticMeshActor',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/HoudiniEngine/RoadGenMesh/Cell_ID_121/SM_Road_Decal_Cell_ID_121_sub_tile_32.SM_Road_Decal_Cell_ID_121_sub_tile_32'',Materials=(MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_06_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_08_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_10_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_22_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_37""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_50_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/crushed_stone/Materials/MI_roa_dec_crushed_stone_03_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/road_bitumen/MI_roa_dec_bitumen_12_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_01""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_04""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_03""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_12_MM""')))"
Row_260,/Script/CoreUObject.Class'/Script/Engine.RoadGenStaticMeshActor',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/HoudiniEngine/RoadGenMesh/Cell_ID_121/SM_Road_Decal_Cell_ID_121_sub_tile_31.SM_Road_Decal_Cell_ID_121_sub_tile_31'',Materials=(MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_02_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_04_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_06_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_10_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_12_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_32""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_33""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_45""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/crushed_stone/Materials/MI_roa_dec_crushed_stone_02_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/crushed_stone/Materials/MI_roa_dec_crushed_stone_05_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/road_bitumen/MI_roa_dec_bitumen_11_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/road_bitumen/MI_roa_dec_bitumen_16_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/road_bitumen/MI_roa_dec_bitumen_20_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/road_bitumen/MI_roa_dec_bitumen_21_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_29""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_28""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_22_MM""')))"
Row_261,/Script/CoreUObject.Class'/Script/Engine.RoadGenStaticMeshActor',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/HoudiniEngine/RoadGenMesh/Cell_ID_121/SM_Road_Decal_Cell_ID_121_sub_tile_30.SM_Road_Decal_Cell_ID_121_sub_tile_30'',Materials=(MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_03_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_06_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_08_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_09_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_21_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/crushed_stone/Materials/MI_roa_dec_crushed_stone_06_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/road_bitumen/MI_roa_dec_bitumen_06_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/road_bitumen/MI_roa_dec_bitumen_12_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/road_bitumen/MI_roa_dec_bitumen_15""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/road_bitumen/MI_roa_dec_bitumen_19_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_01""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_12_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_10_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/crushed_stone/Materials/MI_roa_dec_crushed_stone_05_MM""')))"
Row_262,/Script/CoreUObject.Class'/Script/Engine.RoadGenStaticMeshActor',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/HoudiniEngine/RoadGenMesh/Cell_ID_121/SM_Road_Decal_Cell_ID_121_sub_tile_24.SM_Road_Decal_Cell_ID_121_sub_tile_24'',Materials=(MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_03_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_04_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_07_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_08_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_12_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_29""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_32""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_33""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_42""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/crushed_stone/Materials/MI_roa_dec_crushed_stone_04_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/road_bitumen/MI_roa_dec_bitumen_18_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/road_bitumen/MI_roa_dec_bitumen_21_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_03""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_04""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_10_MM""')))"
